date,cancel_public_events,school_closing,restrictions_on_gathering,close_public_transport,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt/contract_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,protection_of_elderly_people,total_cases,new_cases,total_deaths,new_deaths,workplace_closing,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2020-04-06,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,12161.0,1031.0,564.0,78.0,3.0,0.0,0.0,0.0,0.0
2020-04-07,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,14034.0,1873.0,686.0,122.0,3.0,0.0,0.0,0.0,0.0
2020-04-08,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,16170.0,2136.0,819.0,133.0,3.0,0.0,0.0,0.0,0.0
2020-04-09,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,18092.0,1922.0,950.0,131.0,3.0,0.0,0.0,0.0,0.0
2020-04-10,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,19638.0,1546.0,1057.0,107.0,3.0,0.0,0.0,0.0,0.0
2020-04-11,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,20727.0,1089.0,1124.0,67.0,3.0,0.0,0.0,0.0,0.0
2020-04-12,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,22192.0,1465.0,1223.0,99.0,3.0,0.0,0.0,0.0,0.0
2020-04-13,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,23430.0,1238.0,1328.0,105.0,3.0,0.0,0.0,0.0,0.0
2020-04-14,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,25262.0,1832.0,1532.0,204.0,3.0,0.0,0.0,0.0,0.0
2020-04-15,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,28320.0,3058.0,1736.0,204.0,3.0,0.0,0.0,0.0,0.0
2020-04-16,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,30425.0,2105.0,1924.0,188.0,3.0,0.0,0.0,0.0,0.0
2020-04-17,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,33682.0,3257.0,2141.0,217.0,3.0,0.0,0.0,0.0,0.0
2020-04-18,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,36658.0,2976.0,2354.0,213.0,3.0,0.0,0.0,0.0,0.0
2020-04-19,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,38654.0,1996.0,2462.0,108.0,3.0,0.0,0.0,0.0,0.0
2020-04-20,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,40743.0,2089.0,2587.0,125.0,3.0,0.0,0.0,0.0,0.0
2020-04-21,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,43079.0,2336.0,2741.0,154.0,3.0,0.0,0.0,0.0,0.0
2020-04-22,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,45757.0,2678.0,2906.0,165.0,3.0,0.0,0.0,0.0,0.0
2020-04-23,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,50036.0,4279.0,3331.0,425.0,3.0,0.0,0.0,0.0,0.0
2020-04-24,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,54043.0,4007.0,3704.0,373.0,3.0,0.0,0.0,0.0,0.0
2020-04-25,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,59324.0,5281.0,4057.0,353.0,3.0,0.0,0.0,0.0,0.0
2020-04-26,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,63100.0,3776.0,4286.0,229.0,3.0,0.0,0.0,0.0,0.0
2020-04-27,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,67446.0,4346.0,4603.0,317.0,3.0,0.0,0.0,0.0,0.0
2020-04-28,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,73235.0,5789.0,5083.0,480.0,3.0,0.0,0.0,0.0,0.0
2020-04-29,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,79685.0,6450.0,5513.0,430.0,3.0,0.0,0.0,0.0,0.0
2020-04-30,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,87187.0,7502.0,6006.0,493.0,3.0,0.0,0.0,0.0,0.0
2020-05-01,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,92202.0,5015.0,6412.0,406.0,3.0,0.0,0.0,0.0,0.0
2020-05-02,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,97100.0,4898.0,6761.0,349.0,3.0,0.0,0.0,0.0,0.0
2020-05-03,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,101826.0,4726.0,7051.0,290.0,3.0,0.0,0.0,0.0,0.0
2020-05-04,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,108620.0,6794.0,7367.0,316.0,3.0,0.0,0.0,0.0,0.0
2020-05-05,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,115455.0,6835.0,7938.0,571.0,3.0,0.0,0.0,0.0,0.0
2020-05-06,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,126611.0,11156.0,8588.0,650.0,3.0,0.0,0.0,0.0,0.0
2020-05-07,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,135773.0,9162.0,9190.0,602.0,3.0,0.0,0.0,0.0,0.0
2020-05-08,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,146894.0,11121.0,10017.0,827.0,3.0,0.0,0.0,0.0,0.0
2020-05-09,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,156061.0,9167.0,10656.0,639.0,3.0,0.0,0.0,0.0,0.0
2020-05-10,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,162699.0,6638.0,11123.0,467.0,3.0,0.0,0.0,0.0,0.0
2020-05-11,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,169594.0,6895.0,11653.0,530.0,3.0,0.0,0.0,0.0,0.0
2020-05-12,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,178214.0,8620.0,12461.0,808.0,3.0,0.0,0.0,0.0,0.0
2020-05-13,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,190137.0,11923.0,13240.0,779.0,3.0,0.0,0.0,0.0,0.0
2020-05-14,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,203165.0,13028.0,13999.0,759.0,3.0,0.0,0.0,0.0,0.0
2020-05-15,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,220291.0,17126.0,14962.0,963.0,3.0,0.0,0.0,0.0,0.0
2020-05-16,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,233511.0,13220.0,15662.0,700.0,3.0,0.0,0.0,0.0,0.0
2020-05-17,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,241080.0,7569.0,16118.0,456.0,3.0,0.0,0.0,0.0,0.0
2020-05-18,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,255368.0,14288.0,16853.0,735.0,3.0,0.0,0.0,0.0,0.0
2020-05-19,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,271885.0,16517.0,17983.0,1130.0,3.0,0.0,0.0,0.0,0.0
2020-05-20,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,294624.0,22739.0,19059.0,1076.0,3.0,0.0,0.0,0.0,0.0
2020-05-21,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,312761.0,18137.0,20128.0,1069.0,3.0,0.0,0.0,0.0,0.0
2020-05-22,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,334568.0,21807.0,21159.0,1031.0,3.0,0.0,0.0,0.0,0.0
2020-05-23,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,351565.0,16997.0,22205.0,1046.0,3.0,0.0,0.0,0.0,0.0
2020-05-24,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,366033.0,14468.0,22863.0,658.0,3.0,0.0,0.0,0.0,0.0
2020-05-25,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,378840.0,12807.0,23590.0,727.0,3.0,0.0,0.0,0.0,0.0
2020-05-26,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,395167.0,16327.0,24644.0,1054.0,3.0,0.0,0.0,0.0,0.0
2020-05-27,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,415366.0,20199.0,25705.0,1061.0,3.0,0.0,0.0,0.0,0.0
2020-05-28,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,443703.0,28337.0,26895.0,1190.0,3.0,0.0,0.0,0.0,0.0
2020-05-29,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,470593.0,26890.0,28032.0,1137.0,3.0,0.0,0.0,0.0,0.0
2020-05-30,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,502914.0,32321.0,28896.0,864.0,3.0,0.0,0.0,0.0,0.0
2020-05-31,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,516137.0,13223.0,29367.0,471.0,3.0,0.0,0.0,0.0,0.0
2020-06-01,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,531286.0,15149.0,30108.0,741.0,2.0,0.0,0.0,0.0,0.0
2020-06-02,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,562963.0,31677.0,31473.0,1365.0,2.0,0.0,0.0,0.0,0.0
2020-06-03,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,589048.0,26085.0,32667.0,1194.0,2.0,0.0,0.0,0.0,0.0
2020-06-04,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,621002.0,31954.0,34177.0,1510.0,2.0,0.0,0.0,0.0,0.0
2020-06-05,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,653103.0,32101.0,35253.0,1076.0,2.0,0.0,0.0,0.0,0.0
2020-06-06,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,676893.0,23790.0,36054.0,801.0,2.0,0.0,0.0,0.0,0.0
2020-06-07,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,694881.0,17988.0,36530.0,476.0,2.0,0.0,0.0,0.0,0.0
2020-06-08,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,712219.0,17338.0,37393.0,863.0,2.0,0.0,0.0,0.0,0.0
2020-06-09,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,743917.0,31698.0,38586.0,1193.0,2.0,0.0,0.0,0.0,0.0
2020-06-10,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,777707.0,33790.0,39824.0,1238.0,2.0,0.0,0.0,0.0,0.0
2020-06-11,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,806399.0,28692.0,41092.0,1268.0,2.0,0.0,0.0,0.0,0.0
2020-06-12,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,830681.0,24282.0,41935.0,843.0,2.0,0.0,0.0,0.0,0.0
2020-06-13,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,851911.0,21230.0,42792.0,857.0,2.0,0.0,0.0,0.0,0.0
2020-06-14,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,868705.0,16794.0,43426.0,634.0,2.0,0.0,0.0,0.0,0.0
2020-06-15,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,893322.0,24617.0,44190.0,764.0,2.0,0.0,0.0,0.0,0.0
2020-06-16,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,930305.0,36983.0,45522.0,1332.0,2.0,0.0,0.0,0.0,0.0
2020-06-17,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,961230.0,30925.0,46707.0,1185.0,2.0,0.0,0.0,0.0,0.0
2020-06-18,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,986750.0,25520.0,47946.0,1239.0,2.0,0.0,0.0,0.0,0.0
2020-06-19,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1042809.0,56059.0,49118.0,1172.0,2.0,0.0,0.0,0.0,0.0
2020-06-20,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1106332.0,63523.0,50100.0,982.0,2.0,0.0,0.0,0.0,0.0
2020-06-21,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1086536.0,0.0,50683.0,583.0,2.0,0.0,0.0,0.0,0.0
2020-06-22,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1114728.0,28192.0,51445.0,762.0,2.0,0.0,0.0,0.0,0.0
2020-06-23,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1154255.0,39527.0,52851.0,1406.0,2.0,0.0,0.0,0.0,0.0
2020-06-24,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1195288.0,41033.0,53955.0,1104.0,2.0,0.0,0.0,0.0,0.0
2020-06-25,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1236752.0,41464.0,55135.0,1180.0,2.0,0.0,0.0,0.0,0.0
2020-06-26,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1281636.0,44884.0,56128.0,993.0,2.0,0.0,0.0,0.0,0.0
2020-06-27,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1318556.0,36920.0,57159.0,1031.0,2.0,0.0,0.0,0.0,0.0
2020-06-28,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1351439.0,32883.0,57753.0,594.0,2.0,0.0,0.0,0.0,0.0
2020-06-29,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1372989.0,21550.0,58475.0,722.0,2.0,0.0,0.0,0.0,0.0
2020-06-30,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1412669.0,39680.0,59792.0,1317.0,2.0,0.0,0.0,0.0,0.0
2020-07-01,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1459494.0,46825.0,60878.0,1086.0,2.0,0.0,0.0,0.0,0.0
2020-07-02,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1503895.0,44401.0,62137.0,1259.0,2.0,0.0,0.0,0.0,0.0
2020-07-03,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1546935.0,43040.0,63350.0,1213.0,3.0,0.0,0.0,0.0,0.0
2020-07-04,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1580502.0,33567.0,64410.0,1060.0,3.0,0.0,0.0,0.0,0.0
2020-07-05,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1605695.0,25193.0,64968.0,558.0,3.0,0.0,0.0,0.0,0.0
2020-07-06,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1630149.0,24454.0,65653.0,685.0,3.0,0.0,0.0,0.0,0.0
2020-07-07,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1676848.0,46699.0,66953.0,1300.0,3.0,0.0,0.0,0.0,0.0
2020-07-08,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1722098.0,45250.0,68126.0,1173.0,3.0,0.0,0.0,0.0,0.0
2020-07-09,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1765060.0,42962.0,69348.0,1222.0,3.0,0.0,0.0,0.0,0.0
2020-07-10,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1809371.0,44311.0,70646.0,1298.0,3.0,0.0,0.0,0.0,0.0
2020-07-11,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1844318.0,34947.0,71578.0,932.0,3.0,0.0,0.0,0.0,0.0
2020-07-12,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1867976.0,23658.0,72195.0,617.0,3.0,0.0,0.0,0.0,0.0
2020-07-13,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1890869.0,22893.0,73030.0,835.0,3.0,0.0,0.0,0.0,0.0
2020-07-14,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1933791.0,42922.0,74324.0,1294.0,3.0,0.0,0.0,0.0,0.0
2020-07-15,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,1973933.0,40142.0,75604.0,1280.0,3.0,0.0,0.0,0.0,0.0
2020-07-16,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2017616.0,43683.0,76903.0,1299.0,3.0,0.0,0.0,0.0,0.0
2020-07-17,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2052234.0,34618.0,78026.0,1123.0,3.0,0.0,0.0,0.0,0.0
2020-07-18,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2077987.0,25753.0,78870.0,844.0,3.0,0.0,0.0,0.0,0.0
2020-07-19,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2101399.0,23412.0,79578.0,708.0,3.0,0.0,0.0,0.0,0.0
2020-07-20,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2124152.0,22753.0,80346.0,768.0,3.0,0.0,0.0,0.0,0.0
2020-07-21,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2171079.0,46927.0,81663.0,1317.0,3.0,0.0,0.0,0.0,0.0
2020-07-22,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,2237229.0,66150.0,82959.0,1296.0,3.0,0.0,0.0,0.0,0.0
