date,cancel_public_events,school_closing,restrictions_on_gathering,close_public_transport,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt/contract_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,protection_of_elderly_people,total_cases,new_cases,total_deaths,new_deaths,workplace_closing,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2020-05-06,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,27634.0,1609.0,2704.0,197.0,3.0,0.0,0.0,0.0,0.0
2020-05-07,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,29616.0,1982.0,2961.0,257.0,3.0,0.0,0.0,0.0,0.0
2020-05-08,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,31522.0,1906.0,3160.0,199.0,3.0,0.0,0.0,0.0,0.0
2020-05-09,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,33460.0,1938.0,3353.0,193.0,3.0,0.0,0.0,0.0,0.0
2020-05-10,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,35022.0,1562.0,3465.0,112.0,3.0,0.0,0.0,0.0,0.0
2020-05-11,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,36327.0,1305.0,3573.0,108.0,3.0,0.0,0.0,0.0,0.0
2020-05-12,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,38324.0,1997.0,3926.0,353.0,3.0,0.0,0.0,0.0,0.0
2020-05-13,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,40186.0,1862.0,4220.0,294.0,3.0,0.0,0.0,0.0,0.0
2020-05-14,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,42595.0,2409.0,4477.0,257.0,3.0,0.0,0.0,0.0,0.0
2020-05-15,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,45032.0,2437.0,4767.0,290.0,3.0,0.0,0.0,0.0,0.0
2020-05-16,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,47144.0,2112.0,5045.0,278.0,3.0,0.0,0.0,0.0,0.0
2020-05-17,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,49219.0,2075.0,5177.0,132.0,3.0,0.0,0.0,0.0,0.0
2020-05-18,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,51633.0,2414.0,5332.0,155.0,3.0,0.0,0.0,0.0,0.0
2020-05-19,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,54346.0,2713.0,5666.0,334.0,3.0,0.0,0.0,0.0,0.0
2020-05-20,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,56594.0,2248.0,6090.0,424.0,3.0,0.0,0.0,0.0,0.0
2020-05-21,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,59567.0,2973.0,6510.0,420.0,3.0,0.0,0.0,0.0,0.0
2020-05-22,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,62527.0,2960.0,6989.0,479.0,3.0,0.0,0.0,0.0,0.0
2020-05-23,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,65856.0,3329.0,7179.0,190.0,3.0,0.0,0.0,0.0,0.0
2020-05-24,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,68620.0,2764.0,7394.0,215.0,3.0,0.0,0.0,0.0,0.0
2020-05-25,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,71105.0,2485.0,7633.0,239.0,3.0,0.0,0.0,0.0,0.0
2020-05-26,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,74560.0,3455.0,8134.0,501.0,3.0,0.0,0.0,0.0,0.0
2020-05-27,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,78023.0,3463.0,8597.0,463.0,3.0,0.0,0.0,0.0,0.0
2020-05-28,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,81400.0,3377.0,9044.0,447.0,3.0,0.0,0.0,0.0,0.0
2020-05-29,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,84627.0,3227.0,9415.0,371.0,3.0,0.0,0.0,0.0,0.0
2020-05-30,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,87512.0,2885.0,9779.0,364.0,3.0,0.0,0.0,0.0,0.0
2020-05-31,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,90664.0,3152.0,9930.0,151.0,3.0,0.0,0.0,0.0,0.0
2020-06-01,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,93435.0,2771.0,10167.0,237.0,2.0,0.0,0.0,0.0,0.0
2020-06-02,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,97326.0,3891.0,10637.0,470.0,2.0,0.0,0.0,0.0,0.0
2020-06-03,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,101238.0,3912.0,11729.0,1092.0,2.0,0.0,0.0,0.0,0.0
2020-06-04,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,105680.0,4442.0,12545.0,816.0,2.0,0.0,0.0,0.0,0.0
2020-06-05,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,110026.0,4346.0,13170.0,625.0,2.0,0.0,0.0,0.0,0.0
2020-06-06,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,113619.0,3593.0,13511.0,341.0,2.0,0.0,0.0,0.0,0.0
2020-06-07,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,117103.0,3484.0,13699.0,188.0,2.0,0.0,0.0,0.0,0.0
2020-06-08,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,120102.0,2999.0,14053.0,354.0,2.0,0.0,0.0,0.0,0.0
2020-06-09,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,124301.0,4199.0,14649.0,596.0,2.0,0.0,0.0,0.0,0.0
2020-06-10,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,129184.0,4883.0,15357.0,708.0,2.0,0.0,0.0,0.0,0.0
2020-06-11,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,133974.0,4790.0,15944.0,587.0,2.0,0.0,0.0,0.0,0.0
2020-06-12,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,139196.0,5222.0,16448.0,504.0,2.0,0.0,0.0,0.0,0.0
2020-06-13,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,142690.0,3494.0,16872.0,424.0,2.0,0.0,0.0,0.0,0.0
2020-06-14,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,146837.0,4147.0,17141.0,269.0,2.0,0.0,0.0,0.0,0.0
2020-06-15,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,150264.0,3427.0,17580.0,439.0,2.0,0.0,0.0,0.0,0.0
2020-06-16,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,154863.0,4599.0,18310.0,730.0,2.0,0.0,0.0,0.0,0.0
2020-06-17,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,159793.0,4930.0,19080.0,770.0,2.0,0.0,0.0,0.0,0.0
2020-06-18,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,165455.0,5662.0,19747.0,667.0,2.0,0.0,0.0,0.0,0.0
2020-06-19,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,170485.0,5030.0,20394.0,647.0,2.0,0.0,0.0,0.0,0.0
2020-06-20,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,175202.0,4717.0,20781.0,387.0,2.0,0.0,0.0,0.0,0.0
2020-06-21,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,180545.0,5343.0,21825.0,1044.0,2.0,0.0,0.0,0.0,0.0
2020-06-22,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,185122.0,4577.0,22584.0,759.0,2.0,0.0,0.0,0.0,0.0
2020-06-23,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,191410.0,6288.0,23377.0,793.0,2.0,0.0,0.0,0.0,0.0
2020-06-24,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,196847.0,5437.0,24324.0,947.0,2.0,0.0,0.0,0.0,0.0
2020-06-25,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,202951.0,6104.0,25060.0,736.0,2.0,0.0,0.0,0.0,0.0
2020-06-26,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,208392.0,5441.0,25779.0,719.0,2.0,0.0,0.0,0.0,0.0
2020-06-27,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,212802.0,4410.0,26381.0,602.0,2.0,0.0,0.0,0.0,0.0
2020-06-28,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,216852.0,4050.0,26648.0,267.0,2.0,0.0,0.0,0.0,0.0
2020-06-29,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,220657.0,3805.0,27121.0,473.0,2.0,0.0,0.0,0.0,0.0
2020-06-30,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,226089.0,5432.0,27769.0,648.0,2.0,0.0,0.0,0.0,0.0
2020-07-01,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,231770.0,5681.0,28510.0,741.0,2.0,0.0,0.0,0.0,0.0
2020-07-02,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,238511.0,6741.0,29189.0,679.0,2.0,0.0,0.0,0.0,0.0
2020-07-03,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,245251.0,6740.0,29843.0,654.0,2.0,0.0,0.0,0.0,0.0
2020-07-04,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,252165.0,6914.0,30366.0,523.0,2.0,0.0,0.0,0.0,0.0
2020-07-05,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,256848.0,4683.0,30639.0,273.0,2.0,0.0,0.0,0.0,0.0
2020-07-06,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,261750.0,4902.0,31119.0,480.0,2.0,0.0,0.0,0.0,0.0
2020-07-07,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,268008.0,6258.0,32014.0,895.0,2.0,0.0,0.0,0.0,0.0
2020-07-08,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,275003.0,6995.0,32796.0,782.0,2.0,0.0,0.0,0.0,0.0
2020-07-09,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,282283.0,7280.0,33526.0,730.0,2.0,0.0,0.0,0.0,0.0
2020-07-10,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,289174.0,6891.0,34191.0,665.0,2.0,0.0,0.0,0.0,0.0
2020-07-11,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,295268.0,6094.0,34730.0,539.0,2.0,0.0,0.0,0.0,0.0
2020-07-12,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,299750.0,4482.0,35006.0,276.0,2.0,0.0,0.0,0.0,0.0
2020-07-13,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,304435.0,4685.0,35491.0,485.0,2.0,0.0,0.0,0.0,0.0
2020-07-14,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,311486.0,7051.0,36327.0,836.0,2.0,0.0,0.0,0.0,0.0
2020-07-15,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,317635.0,6149.0,36906.0,579.0,2.0,0.0,0.0,0.0,0.0
2020-07-16,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,324041.0,6406.0,37574.0,668.0,2.0,0.0,0.0,0.0,0.0
2020-07-17,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,331298.0,7257.0,38310.0,736.0,2.0,0.0,0.0,0.0,0.0
2020-07-18,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,338913.0,7615.0,38888.0,578.0,2.0,0.0,0.0,0.0,0.0
2020-07-19,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,344224.0,5311.0,39184.0,296.0,2.0,0.0,0.0,0.0,0.0
2020-07-20,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,349396.0,5172.0,39485.0,301.0,2.0,0.0,0.0,0.0,0.0
2020-07-21,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,356255.0,6859.0,40400.0,915.0,2.0,0.0,0.0,0.0,0.0
2020-07-22,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,362274.0,6019.0,41190.0,790.0,2.0,0.0,0.0,0.0,0.0
2020-07-23,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,370712.0,8438.0,41908.0,718.0,2.0,0.0,0.0,0.0,0.0
2020-07-24,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,378285.0,7573.0,42645.0,737.0,2.0,0.0,0.0,0.0,0.0
2020-07-25,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,385036.0,6751.0,43374.0,729.0,2.0,0.0,0.0,0.0,0.0
