date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2020-03-27,0.10232681426072794,0.15779261224260704,0.0,25.0,2.0,1.0,1.0,0.08909153695350244,0.0,0.0,0.0,0.0
2020-03-28,0.10232681426072794,0.15779261224260704,0.0,25.0,0.0,1.0,0.0,0.08909153695350244,0.0,0.0,0.0,0.0
2020-03-29,0.10232681426072794,0.15779261224260704,0.0,25.0,0.0,1.0,0.0,0.08909153695350244,0.0,0.0,0.0,0.0
2020-03-30,0.10232681426072794,0.15779261224260704,0.0,30.0,5.0,1.0,0.0,0.08909153695350244,0.0,0.0,0.0,0.0
2020-03-31,0.10232681426072794,0.15779261224260704,0.0,34.0,4.0,1.0,0.0,0.08909153695350244,0.0,0.0,0.0,0.0
2020-04-01,0.10232681426072794,0.15779261224260704,0.05455537370430986,36.0,2.0,2.0,1.0,0.09584647244062097,0.0,0.0,0.0,0.0
2020-04-02,0.10750626593959932,0.1662230643079883,0.05455537370430986,39.0,3.0,2.0,0.0,0.10034976276536665,0.0,0.0,0.0,0.0
2020-04-03,0.10750626593959932,0.1662230643079883,0.05455537370430986,40.0,1.0,3.0,1.0,0.10034976276536665,0.0,0.0,0.0,0.0
2020-04-04,0.10750626593959932,0.1662230643079883,0.05455537370430986,41.0,1.0,3.0,0.0,0.10034976276536665,0.0,0.0,0.0,0.0
2020-04-05,0.10750626593959932,0.1662230643079883,0.05455537370430986,44.0,3.0,3.0,0.0,0.10034976276536665,0.0,0.0,0.0,0.0
2020-04-06,0.10750626593959932,0.1662230643079883,0.05455537370430986,58.0,14.0,3.0,0.0,0.10034976276536665,0.0,0.0,0.0,0.0
2020-04-07,0.10750626593959932,0.1662230643079883,0.05455537370430986,65.0,7.0,3.0,0.0,0.10034976276536665,0.0,0.0,0.0,0.0
2020-04-08,0.10750626593959932,0.1662230643079883,0.10911074740861972,70.0,5.0,3.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-09,0.10750626593959932,0.1662230643079883,0.10911074740861972,73.0,3.0,3.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-10,0.10750626593959932,0.1662230643079883,0.10911074740861972,76.0,3.0,3.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-11,0.10750626593959932,0.1662230643079883,0.10911074740861972,76.0,0.0,3.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-12,0.10750626593959932,0.1662230643079883,0.10911074740861972,76.0,0.0,3.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-13,0.10750626593959932,0.1662230643079883,0.10911074740861972,77.0,1.0,3.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-14,0.10750626593959932,0.1662230643079883,0.10911074740861972,77.0,0.0,3.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-15,0.10750626593959932,0.1662230643079883,0.10911074740861972,81.0,4.0,3.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-16,0.10750626593959932,0.1662230643079883,0.10911074740861972,81.0,0.0,5.0,2.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-17,0.10750626593959932,0.1662230643079883,0.10911074740861972,83.0,2.0,5.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-18,0.10750626593959932,0.1662230643079883,0.10911074740861972,84.0,1.0,5.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-19,0.10750626593959932,0.1662230643079883,0.10911074740861972,84.0,0.0,5.0,0.0,0.10712634868673876,0.0,0.0,0.0,0.0
2020-04-20,0.1114017358997589,0.1662230643079883,0.10911074740861972,84.0,0.0,6.0,1.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-21,0.1114017358997589,0.1662230643079883,0.10911074740861972,86.0,2.0,6.0,0.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-22,0.1114017358997589,0.1662230643079883,0.10911074740861972,88.0,2.0,6.0,0.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-23,0.1114017358997589,0.1662230643079883,0.10911074740861972,88.0,0.0,6.0,0.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-24,0.1114017358997589,0.1662230643079883,0.10911074740861972,90.0,2.0,6.0,0.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-25,0.1114017358997589,0.1662230643079883,0.10911074740861972,96.0,6.0,6.0,0.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-26,0.1114017358997589,0.1662230643079883,0.10911074740861972,98.0,2.0,6.0,0.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-27,0.1114017358997589,0.1662230643079883,0.10911074740861972,98.0,0.0,6.0,0.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-28,0.1114017358997589,0.1662230643079883,0.10911074740861972,99.0,1.0,6.0,0.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-29,0.1114017358997589,0.1662230643079883,0.10911074740861972,109.0,10.0,7.0,1.0,0.11050381643029804,0.0,0.0,0.0,0.0
2020-04-30,0.1114017358997589,0.1662230643079883,0.10911074740861972,116.0,7.0,9.0,2.0,0.11050381643029804,0.0,0.0,0.0,0.0
