date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2020-04-26,0.11475168134409237,0.14483750254761324,0.8333333333333334,1550.0,271.0,11.0,1.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-04-27,0.11475168134409237,0.14483750254761324,0.8333333333333334,1550.0,0.0,11.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-04-28,0.11475168134409237,0.14483750254761324,0.8333333333333334,1671.0,121.0,16.0,5.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-04-29,0.11475168134409237,0.14483750254761324,0.8333333333333334,1671.0,0.0,16.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-04-30,0.11475168134409237,0.14483750254761324,0.8333333333333334,2074.0,403.0,17.0,1.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-05-01,0.11852236609196914,0.14483750254761324,0.8333333333333334,2074.0,0.0,17.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-02,0.11852236609196914,0.14483750254761324,0.8333333333333334,2169.0,95.0,18.0,1.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-03,0.11852236609196914,0.14483750254761324,0.8333333333333334,2169.0,0.0,18.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-04,0.11852236609196914,0.14483750254761324,0.8333333333333334,2719.0,550.0,18.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-05,0.11852236609196914,0.14483750254761324,0.8333333333333334,2719.0,0.0,18.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-06,0.11852236609196914,0.14483750254761324,0.8333333333333334,3091.0,372.0,18.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-07,0.11852236609196914,0.14483750254761324,0.8333333333333334,3091.0,0.0,18.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-08,0.11852236609196914,0.14483750254761324,0.8333333333333334,4012.0,921.0,18.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-09,0.11852236609196914,0.14483750254761324,0.8333333333333334,4263.0,251.0,22.0,4.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-10,0.11852236609196914,0.14483750254761324,0.8333333333333334,4263.0,0.0,22.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-11,0.11852236609196914,0.14483750254761324,0.8333333333333334,4700.0,437.0,22.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-12,0.11852236609196914,0.14483750254761324,0.8333333333333334,5127.0,427.0,22.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-13,0.11852236609196914,0.14483750254761324,0.8333333333333334,5408.0,281.0,24.0,2.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-14,0.11852236609196914,0.14483750254761324,0.8333333333333334,5530.0,122.0,24.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-15,0.11852236609196914,0.14483750254761324,0.8333333333333334,5638.0,108.0,28.0,4.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-16,0.11852236609196914,0.14483750254761324,0.8333333333333334,5735.0,97.0,29.0,1.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-17,0.11852236609196914,0.14483750254761324,0.8333333333333334,5735.0,0.0,29.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-18,0.11852236609196914,0.14483750254761324,0.8333333333333334,5735.0,0.0,29.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-19,0.11852236609196914,0.14483750254761324,0.8333333333333334,6096.0,361.0,31.0,2.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-20,0.11852236609196914,0.14483750254761324,0.8333333333333334,6269.0,173.0,31.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-21,0.11852236609196914,0.14483750254761324,0.8333333333333334,6269.0,0.0,31.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-22,0.11852236609196914,0.14483750254761324,0.8333333333333334,6486.0,217.0,31.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-23,0.11852236609196914,0.14483750254761324,0.8333333333333334,6617.0,131.0,31.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-24,0.11852236609196914,0.14483750254761324,0.8333333333333334,6683.0,66.0,32.0,1.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-25,0.11852236609196914,0.14483750254761324,0.8333333333333334,6808.0,125.0,32.0,0.0,0.13066280429215837,0.0,0.0,0.0,0.0
2020-05-26,0.11095981297403652,0.1318572234669438,0.8333333333333334,7117.0,309.0,34.0,2.0,0.123255186515769,0.0,0.0,0.0,0.0
2020-05-27,0.11095981297403652,0.1318572234669438,0.8333333333333334,7303.0,186.0,34.0,0.0,0.123255186515769,0.0,0.0,0.0,0.0
2020-05-28,0.11095981297403652,0.1318572234669438,0.8333333333333334,7303.0,0.0,34.0,0.0,0.123255186515769,0.0,0.0,0.0,0.0
2020-05-29,0.11095981297403652,0.1318572234669438,0.8333333333333334,7616.0,313.0,34.0,0.0,0.123255186515769,0.0,0.0,0.0,0.0
2020-05-30,0.11095981297403652,0.1318572234669438,0.8333333333333334,7768.0,152.0,35.0,1.0,0.123255186515769,0.0,0.0,0.0,0.0
2020-05-31,0.11475168134409237,0.1318572234669438,0.8333333333333334,8070.0,302.0,36.0,1.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-01,0.11475168134409237,0.1318572234669438,0.8333333333333334,8070.0,0.0,36.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-02,0.11475168134409237,0.1318572234669438,0.8333333333333334,8297.0,227.0,38.0,2.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-03,0.11475168134409237,0.1318572234669438,0.8333333333333334,8548.0,251.0,38.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-04,0.11475168134409237,0.1318572234669438,0.8333333333333334,8885.0,337.0,38.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-05,0.11475168134409237,0.1318572234669438,0.8333333333333334,9168.0,283.0,42.0,4.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-06,0.11475168134409237,0.1318572234669438,0.8333333333333334,9462.0,294.0,44.0,2.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-07,0.11475168134409237,0.1318572234669438,0.8333333333333334,9638.0,176.0,44.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-08,0.11475168134409237,0.1318572234669438,0.8333333333333334,9910.0,272.0,48.0,4.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-09,0.11475168134409237,0.1318572234669438,0.8333333333333334,10201.0,291.0,48.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-10,0.11475168134409237,0.1318572234669438,0.8333333333333334,10201.0,0.0,48.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-11,0.11475168134409237,0.1318572234669438,0.8333333333333334,10358.0,157.0,48.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-12,0.11475168134409237,0.1318572234669438,0.8333333333333334,10856.0,498.0,48.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-13,0.11475168134409237,0.1318572234669438,0.8333333333333334,11118.0,262.0,48.0,0.0,0.1269708286591975,0.0,0.0,0.0,0.0
2020-06-14,0.12231423446202498,0.1318572234669438,0.8333333333333334,11964.0,846.0,54.0,6.0,0.13435477992511918,0.0,0.0,0.0,0.0
2020-06-15,0.12231423446202498,0.1318572234669438,0.8333333333333334,11964.0,0.0,54.0,0.0,0.13435477992511918,0.0,0.0,0.0,0.0
2020-06-16,0.12231423446202498,0.1318572234669438,0.8333333333333334,12193.0,229.0,58.0,4.0,0.13435477992511918,0.0,0.0,0.0,0.0
2020-06-17,0.12231423446202498,0.1318572234669438,0.8333333333333334,12590.0,397.0,66.0,8.0,0.13435477992511918,0.0,0.0,0.0,0.0
2020-06-18,0.12231423446202498,0.1318572234669438,0.8333333333333334,12929.0,339.0,66.0,0.0,0.13435477992511918,0.0,0.0,0.0,0.0
2020-06-19,0.12231423446202498,0.1318572234669438,0.8333333333333334,13203.0,274.0,70.0,4.0,0.13435477992511918,0.0,0.0,0.0,0.0
2020-06-20,0.12231423446202498,0.1318572234669438,0.8333333333333334,13717.0,514.0,85.0,15.0,0.13435477992511918,0.0,0.0,0.0,0.0
2020-06-21,0.12231423446202498,0.1318572234669438,0.8333333333333334,14154.0,437.0,85.0,0.0,0.13435477992511918,0.0,0.0,0.0,0.0
2020-06-22,0.11727253238340322,0.12321926796362068,0.8333333333333334,14154.0,0.0,85.0,0.0,0.12943214574783807,0.0,0.0,0.0,0.0
2020-06-23,0.11727253238340322,0.12321926796362068,0.8333333333333334,14568.0,414.0,95.0,10.0,0.12943214574783807,0.0,0.0,0.0,0.0
2020-06-24,0.11727253238340322,0.12321926796362068,0.8333333333333334,15013.0,445.0,95.0,0.0,0.12943214574783807,0.0,0.0,0.0,0.0
2020-06-25,0.11727253238340322,0.12321926796362068,0.8333333333333334,15473.0,460.0,95.0,0.0,0.12943214574783807,0.0,0.0,0.0,0.0
2020-06-26,0.11727253238340322,0.12321926796362068,0.8333333333333334,15834.0,361.0,103.0,8.0,0.12943214574783807,0.0,0.0,0.0,0.0
2020-06-27,0.11727253238340322,0.12321926796362068,0.8333333333333334,16431.0,597.0,103.0,0.0,0.12943214574783807,0.0,0.0,0.0,0.0
2020-06-28,0.11727253238340322,0.12321926796362068,0.8333333333333334,16742.0,311.0,112.0,9.0,0.12943214574783807,0.0,0.0,0.0,0.0
