date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2021-03-01,0.11429116549557289,0.11563309486762435,0.027593818984547457,707.0,2.0,12.0,0.0,0.10302242709559303,21387.0,0.0,0.0,0.0
2021-03-02,0.11429116549557289,0.11563309486762435,0.027593818984547457,713.0,6.0,12.0,0.0,0.10302242709559303,0.0,0.0,0.0,0.0
2021-03-03,0.1191633305301325,0.12471820249064186,0.027593818984547457,713.0,0.0,12.0,0.0,0.1072724597881522,23939.0,15294.0,8645.0,0.0
2021-03-04,0.1191633305301325,0.12471820249064186,0.027593818984547457,718.0,5.0,12.0,0.0,0.1072724597881522,0.0,0.0,0.0,0.0
2021-03-05,0.1191633305301325,0.12471820249064186,0.027593818984547457,722.0,4.0,12.0,0.0,0.1072724597881522,0.0,0.0,0.0,0.0
2021-03-06,0.1191633305301325,0.12471820249064186,0.027593818984547457,722.0,0.0,12.0,0.0,0.1072724597881522,0.0,0.0,0.0,0.0
2021-03-07,0.1191633305301325,0.12471820249064186,0.027593818984547457,722.0,0.0,12.0,0.0,0.1072724597881522,0.0,0.0,0.0,0.0
2021-03-08,0.12209072380719983,0.12471820249064186,0.027593818984547457,724.0,2.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-09,0.12209072380719983,0.12471820249064186,0.027593818984547457,724.0,0.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-10,0.12209072380719983,0.12471820249064186,0.027593818984547457,731.0,7.0,12.0,0.0,0.10982656597358441,27727.0,17395.0,10332.0,0.0
2021-03-11,0.12209072380719983,0.12471820249064186,0.027593818984547457,732.0,1.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-12,0.12209072380719983,0.12471820249064186,0.027593818984547457,732.0,0.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-13,0.12209072380719983,0.12471820249064186,0.027593818984547457,735.0,3.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-14,0.12209072380719983,0.12471820249064186,0.027593818984547457,735.0,0.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-15,0.12209072380719983,0.12471820249064186,0.027593818984547457,740.0,5.0,12.0,0.0,0.10982656597358441,30481.0,18807.0,11674.0,0.0
2021-03-16,0.12209072380719983,0.12471820249064186,0.027593818984547457,740.0,0.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-17,0.12209072380719983,0.12471820249064186,0.027593818984547457,740.0,0.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-18,0.12209072380719983,0.12471820249064186,0.027593818984547457,740.0,0.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-19,0.12209072380719983,0.12471820249064186,0.027593818984547457,767.0,27.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-20,0.12209072380719983,0.12471820249064186,0.027593818984547457,773.0,6.0,12.0,0.0,0.10982656597358441,0.0,0.0,0.0,0.0
2021-03-21,0.12696288884175946,0.13377882195295043,0.027593818984547457,789.0,16.0,12.0,0.0,0.11407659866614357,0.0,0.0,0.0,0.0
2021-03-22,0.12696288884175946,0.13377882195295043,0.027593818984547457,830.0,41.0,12.0,0.0,0.11407659866614357,34204.0,21049.0,13155.0,0.0
2021-03-23,0.12696288884175946,0.13377882195295043,0.027593818984547457,840.0,10.0,12.0,0.0,0.11407659866614357,0.0,0.0,0.0,0.0
2021-03-24,0.12696288884175946,0.13377882195295043,0.027593818984547457,840.0,0.0,12.0,0.0,0.11407659866614357,0.0,0.0,0.0,0.0
2021-03-25,0.12696288884175946,0.13377882195295043,0.027593818984547457,880.0,40.0,12.0,0.0,0.11407659866614357,0.0,0.0,0.0,0.0
2021-03-26,0.12696288884175946,0.13377882195295043,0.027593818984547457,914.0,34.0,12.0,0.0,0.11407659866614357,0.0,0.0,0.0,0.0
2021-03-27,0.12696288884175946,0.13377882195295043,0.027593818984547457,947.0,33.0,12.0,0.0,0.11407659866614357,37788.0,22417.0,15371.0,0.0
2021-03-28,0.15255199091402635,0.18138380637113374,0.08278145695364239,1028.0,81.0,12.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
2021-03-29,0.15255199091402635,0.18138380637113374,0.08278145695364239,1136.0,108.0,12.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
2021-03-30,0.15255199091402635,0.18138380637113374,0.08278145695364239,1157.0,21.0,12.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
2021-03-31,0.15255199091402635,0.18138380637113374,0.08278145695364239,1217.0,60.0,12.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
2021-04-01,0.15255199091402635,0.18138380637113374,0.08278145695364239,1292.0,75.0,12.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
2021-04-02,0.15255199091402635,0.18138380637113374,0.08278145695364239,1292.0,0.0,12.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
2021-04-03,0.15255199091402635,0.18138380637113374,0.08278145695364239,1292.0,0.0,12.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
2021-04-04,0.15255199091402635,0.18138380637113374,0.08278145695364239,1400.0,108.0,12.0,0.0,0.14282561788936837,41152.0,23791.0,17361.0,0.0
2021-04-05,0.14524374336218693,0.18138380637113374,0.08278145695364239,1469.0,69.0,14.0,2.0,0.13643013600104614,0.0,0.0,0.0,0.0
2021-04-06,0.14524374336218693,0.18138380637113374,0.08278145695364239,1469.0,0.0,14.0,0.0,0.13643013600104614,0.0,0.0,0.0,0.0
2021-04-07,0.14524374336218693,0.18138380637113374,0.08278145695364239,1497.0,28.0,14.0,0.0,0.13643013600104614,0.0,0.0,0.0,0.0
2021-04-08,0.14524374336218693,0.18138380637113374,0.08278145695364239,1586.0,89.0,14.0,0.0,0.13643013600104614,0.0,0.0,0.0,0.0
2021-04-09,0.15255199091402635,0.19499922372530554,0.08278145695364239,1657.0,71.0,14.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
2021-04-10,0.15255199091402635,0.19499922372530554,0.08278145695364239,1773.0,116.0,14.0,0.0,0.14282561788936837,45761.0,25781.0,19980.0,0.0
2021-04-11,0.14524374336218693,0.18138380637113374,0.08278145695364239,1773.0,0.0,14.0,0.0,0.13643013600104614,0.0,0.0,0.0,0.0
2021-04-12,0.14524374336218693,0.18138380637113374,0.08278145695364239,1891.0,118.0,16.0,2.0,0.13643013600104614,0.0,0.0,0.0,0.0
2021-04-13,0.15255199091402635,0.19499922372530554,0.08278145695364239,1912.0,21.0,16.0,0.0,0.14282561788936837,0.0,0.0,0.0,0.0
