date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2020-04-01,0.135067358878477,0.17247604678453068,0.3614457831325301,21.0,7.0,1.0,1.0,0.14511324897256211,0.0,0.0,0.0,0.0
2020-04-02,0.135067358878477,0.17247604678453068,0.3614457831325301,24.0,3.0,1.0,0.0,0.14511324897256211,0.0,0.0,0.0,0.0
2020-04-03,0.135067358878477,0.17247604678453068,0.3614457831325301,24.0,0.0,1.0,0.0,0.14511324897256211,0.0,0.0,0.0,0.0
2020-04-04,0.135067358878477,0.17247604678453068,0.3614457831325301,28.0,4.0,4.0,3.0,0.14511324897256211,0.0,0.0,0.0,0.0
2020-04-05,0.135067358878477,0.17247604678453068,0.3614457831325301,28.0,0.0,4.0,0.0,0.14511324897256211,0.0,0.0,0.0,0.0
2020-04-06,0.135067358878477,0.17247604678453068,0.3614457831325301,29.0,1.0,5.0,1.0,0.14511324897256211,0.0,0.0,0.0,0.0
2020-04-07,0.135067358878477,0.17247604678453068,0.3614457831325301,33.0,4.0,6.0,1.0,0.14511324897256211,0.0,0.0,0.0,0.0
2020-04-08,0.14405952376150152,0.17247604678453068,0.3614457831325301,40.0,7.0,7.0,1.0,0.15365360708124973,0.0,0.0,0.0,0.0
2020-04-09,0.14405952376150152,0.17247604678453068,0.3614457831325301,41.0,1.0,8.0,1.0,0.15365360708124973,0.0,0.0,0.0,0.0
2020-04-10,0.14405952376150152,0.17247604678453068,0.3614457831325301,42.0,1.0,8.0,0.0,0.15365360708124973,0.0,0.0,0.0,0.0
2020-04-11,0.14405952376150152,0.17247604678453068,0.3614457831325301,46.0,4.0,8.0,0.0,0.15365360708124973,0.0,0.0,0.0,0.0
2020-04-12,0.14405952376150152,0.17247604678453068,0.3614457831325301,46.0,0.0,8.0,0.0,0.15365360708124973,0.0,0.0,0.0,0.0
2020-04-13,0.14405952376150152,0.17247604678453068,0.3614457831325301,47.0,1.0,8.0,0.0,0.15365360708124973,0.0,0.0,0.0,0.0
2020-04-14,0.14405952376150152,0.17247604678453068,0.3614457831325301,49.0,2.0,8.0,0.0,0.15365360708124973,0.0,0.0,0.0,0.0
