date,cancel_public_events,school_closing,restrictions_on_gathering,close_public_transport,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt/contract_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,protection_of_elderly_people,total_cases,new_cases,total_deaths,new_deaths,workplace_closing,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2020-03-19,2.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,10999.0,2801.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,2.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,13957.0,2958.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,16662.0,2705.0,47.0,16.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,18610.0,1948.0,55.0,8.0,2.0,0.0,0.0,0.0,0.0
2020-03-23,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,22672.0,4062.0,86.0,31.0,2.0,0.0,0.0,0.0,0.0
2020-03-24,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,27436.0,4764.0,114.0,28.0,2.0,0.0,0.0,0.0,0.0
2020-03-25,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,31554.0,4118.0,149.0,35.0,2.0,0.0,0.0,0.0,0.0
2020-03-26,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,36508.0,4954.0,198.0,49.0,2.0,0.0,0.0,0.0,0.0
2020-03-27,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,42288.0,5780.0,253.0,55.0,2.0,0.0,0.0,0.0,0.0
2020-03-28,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,48582.0,6294.0,325.0,72.0,2.0,0.0,0.0,0.0,0.0
2020-03-29,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,52547.0,3965.0,389.0,64.0,2.0,0.0,0.0,0.0,0.0
2020-03-30,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,57298.0,4751.0,455.0,66.0,2.0,0.0,0.0,0.0,0.0
2020-03-31,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,61913.0,4615.0,583.0,128.0,2.0,0.0,0.0,0.0,0.0
2020-04-01,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,67366.0,5453.0,732.0,149.0,2.0,0.0,0.0,0.0,0.0
2020-04-02,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,73522.0,6156.0,872.0,140.0,2.0,0.0,0.0,0.0,0.0
2020-04-03,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,79696.0,6174.0,1017.0,145.0,2.0,0.0,0.0,0.0,0.0
2020-04-04,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,85778.0,6082.0,1158.0,141.0,2.0,0.0,0.0,0.0,0.0
2020-04-05,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,91714.0,5936.0,1342.0,184.0,2.0,0.0,0.0,0.0,0.0
2020-04-06,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,95391.0,3677.0,1434.0,92.0,2.0,0.0,0.0,0.0,0.0
2020-04-07,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,99225.0,3834.0,1607.0,173.0,2.0,0.0,0.0,0.0,0.0
2020-04-08,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,103228.0,4003.0,1861.0,254.0,2.0,0.0,0.0,0.0,0.0
2020-04-09,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,108202.0,4974.0,2107.0,246.0,2.0,0.0,0.0,0.0,0.0
2020-04-10,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,113525.0,5323.0,2373.0,266.0,2.0,0.0,0.0,0.0,0.0
2020-04-11,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,117658.0,4133.0,2544.0,171.0,2.0,0.0,0.0,0.0,0.0
2020-04-12,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,120479.0,2821.0,2673.0,129.0,2.0,0.0,0.0,0.0,0.0
2020-04-13,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,123016.0,2537.0,2799.0,126.0,2.0,0.0,0.0,0.0,0.0
2020-04-14,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,125098.0,2082.0,2969.0,170.0,2.0,0.0,0.0,0.0,0.0
2020-04-15,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,127584.0,2486.0,3254.0,285.0,2.0,0.0,0.0,0.0,0.0
2020-04-16,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,130450.0,2866.0,3569.0,315.0,2.0,0.0,0.0,0.0,0.0
2020-04-17,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,133830.0,3380.0,3868.0,299.0,2.0,0.0,0.0,0.0,0.0
2020-04-18,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,137439.0,3609.0,4110.0,242.0,2.0,0.0,0.0,0.0,0.0
2020-04-19,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,139897.0,2458.0,4294.0,184.0,2.0,0.0,0.0,0.0,0.0
2020-04-20,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,141672.0,1775.0,4404.0,110.0,2.0,0.0,0.0,0.0,0.0
2020-04-21,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,143457.0,1785.0,4598.0,194.0,2.0,0.0,0.0,0.0,0.0
2020-04-22,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,145694.0,2237.0,4879.0,281.0,2.0,0.0,0.0,0.0,0.0
2020-04-23,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,148046.0,2352.0,5094.0,215.0,2.0,0.0,0.0,0.0,0.0
2020-04-24,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,150383.0,2337.0,5321.0,227.0,2.0,0.0,0.0,0.0,0.0
2020-04-25,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,152438.0,2055.0,5500.0,179.0,2.0,0.0,0.0,0.0,0.0
2020-04-26,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,154175.0,1737.0,5640.0,140.0,2.0,0.0,0.0,0.0,0.0
2020-04-27,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,155193.0,1018.0,5750.0,110.0,2.0,0.0,0.0,0.0,0.0
2020-04-28,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,156337.0,1144.0,5913.0,163.0,2.0,0.0,0.0,0.0,0.0
2020-04-29,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,157641.0,1304.0,6115.0,202.0,2.0,0.0,0.0,0.0,0.0
2020-04-30,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,159119.0,1478.0,6288.0,173.0,2.0,0.0,0.0,0.0,0.0
2020-05-01,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,160758.0,1639.0,6481.0,193.0,2.0,0.0,0.0,0.0,0.0
2020-05-02,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,161703.0,945.0,6575.0,94.0,2.0,0.0,0.0,0.0,0.0
2020-05-03,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,162496.0,793.0,6649.0,74.0,2.0,0.0,0.0,0.0,0.0
2020-05-04,2.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,163175.0,679.0,6692.0,43.0,2.0,0.0,0.0,0.0,0.0
2020-05-05,2.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,163860.0,685.0,6831.0,139.0,2.0,0.0,0.0,0.0,0.0
2020-05-06,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,164807.0,947.0,6996.0,165.0,2.0,0.0,0.0,0.0,0.0
2020-05-07,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,166091.0,1284.0,7119.0,123.0,2.0,0.0,0.0,0.0,0.0
2020-05-08,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,167300.0,1209.0,7266.0,147.0,2.0,0.0,0.0,0.0,0.0
2020-05-09,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,168551.0,1251.0,7369.0,103.0,2.0,0.0,0.0,0.0,0.0
2020-05-10,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,169218.0,667.0,7395.0,26.0,2.0,0.0,0.0,0.0,0.0
2020-05-11,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,169575.0,357.0,7417.0,22.0,2.0,0.0,0.0,0.0,0.0
2020-05-12,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,170508.0,933.0,7533.0,116.0,2.0,0.0,0.0,0.0,0.0
2020-05-13,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,171306.0,798.0,7634.0,101.0,2.0,0.0,0.0,0.0,0.0
2020-05-14,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,172239.0,933.0,7723.0,89.0,2.0,0.0,0.0,0.0,0.0
2020-05-15,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,173152.0,913.0,7824.0,101.0,2.0,0.0,0.0,0.0,0.0
2020-05-16,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,173772.0,620.0,7881.0,57.0,2.0,0.0,0.0,0.0,0.0
2020-05-17,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,174355.0,583.0,7914.0,33.0,2.0,0.0,0.0,0.0,0.0
2020-05-18,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,174697.0,342.0,7935.0,21.0,2.0,0.0,0.0,0.0,0.0
2020-05-19,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,175210.0,513.0,8007.0,72.0,2.0,0.0,0.0,0.0,0.0
2020-05-20,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,176007.0,797.0,8090.0,83.0,2.0,0.0,0.0,0.0,0.0
2020-05-21,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,176752.0,745.0,8147.0,57.0,2.0,0.0,0.0,0.0,0.0
2020-05-22,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,177212.0,460.0,8174.0,27.0,2.0,0.0,0.0,0.0,0.0
2020-05-23,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,177850.0,638.0,8216.0,42.0,2.0,0.0,0.0,0.0,0.0
2020-05-24,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,178281.0,431.0,8247.0,31.0,2.0,0.0,0.0,0.0,0.0
2020-05-25,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,178570.0,289.0,8257.0,10.0,2.0,0.0,0.0,0.0,0.0
2020-05-26,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,179002.0,432.0,8302.0,45.0,2.0,0.0,0.0,0.0,0.0
2020-05-27,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,179364.0,362.0,8349.0,47.0,2.0,0.0,0.0,0.0,0.0
2020-05-28,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,179717.0,353.0,8411.0,62.0,2.0,0.0,0.0,0.0,0.0
2020-05-29,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,180458.0,741.0,8450.0,39.0,2.0,0.0,0.0,0.0,0.0
2020-05-30,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,181196.0,738.0,8489.0,39.0,2.0,0.0,0.0,0.0,0.0
2020-05-31,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,181482.0,286.0,8500.0,11.0,2.0,0.0,0.0,0.0,0.0
2020-06-01,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,181815.0,333.0,8511.0,11.0,2.0,0.0,0.0,0.0,0.0
2020-06-02,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,182028.0,213.0,8522.0,11.0,2.0,0.0,0.0,0.0,0.0
2020-06-03,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,182370.0,342.0,8551.0,29.0,2.0,0.0,0.0,0.0,0.0
2020-06-04,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,182764.0,394.0,8581.0,30.0,2.0,0.0,0.0,0.0,0.0
2020-06-05,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,183271.0,507.0,8613.0,32.0,2.0,0.0,0.0,0.0,0.0
2020-06-06,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,183678.0,407.0,8646.0,33.0,2.0,0.0,0.0,0.0,0.0
2020-06-07,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,183979.0,301.0,8668.0,22.0,2.0,0.0,0.0,0.0,0.0
2020-06-08,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,184193.0,214.0,8674.0,6.0,2.0,0.0,0.0,0.0,0.0
2020-06-09,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,184543.0,350.0,8711.0,37.0,2.0,0.0,0.0,0.0,0.0
2020-06-10,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,184861.0,318.0,8729.0,18.0,2.0,0.0,0.0,0.0,0.0
2020-06-11,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,185416.0,555.0,8755.0,26.0,2.0,0.0,0.0,0.0,0.0
2020-06-12,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,185674.0,258.0,8763.0,8.0,2.0,0.0,0.0,0.0,0.0
2020-06-13,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,186022.0,348.0,8781.0,18.0,2.0,0.0,0.0,0.0,0.0
2020-06-14,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,186269.0,247.0,8787.0,6.0,2.0,0.0,0.0,0.0,0.0
2020-06-15,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,186461.0,192.0,8791.0,4.0,2.0,0.0,0.0,0.0,0.0
2020-06-16,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,186839.0,378.0,8800.0,9.0,2.0,0.0,0.0,0.0,0.0
2020-06-17,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,187184.0,345.0,8830.0,30.0,2.0,0.0,0.0,0.0,0.0
2020-06-18,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,187764.0,580.0,8856.0,26.0,2.0,0.0,0.0,0.0,0.0
2020-06-19,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,188534.0,770.0,8872.0,16.0,2.0,0.0,0.0,0.0,0.0
2020-06-20,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,189135.0,601.0,8883.0,11.0,2.0,0.0,0.0,0.0,0.0
2020-06-21,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,189822.0,687.0,8882.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-06-22,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,190359.0,537.0,8885.0,3.0,2.0,0.0,0.0,0.0,0.0
2020-06-23,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,190862.0,503.0,8895.0,10.0,2.0,0.0,0.0,0.0,0.0
2020-06-24,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,191449.0,587.0,8914.0,19.0,2.0,0.0,0.0,0.0,0.0
2020-06-25,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,192079.0,630.0,8927.0,13.0,2.0,0.0,0.0,0.0,0.0
2020-06-26,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,192556.0,477.0,8948.0,21.0,2.0,0.0,0.0,0.0,0.0
2020-06-27,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,193243.0,687.0,8954.0,6.0,2.0,0.0,0.0,0.0,0.0
2020-06-28,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,193499.0,256.0,8957.0,3.0,2.0,0.0,0.0,0.0,0.0
2020-06-29,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,193761.0,262.0,8961.0,4.0,2.0,0.0,0.0,0.0,0.0
2020-06-30,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,194259.0,498.0,8973.0,12.0,2.0,0.0,0.0,0.0,0.0
2020-07-01,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,194725.0,466.0,8985.0,12.0,2.0,0.0,0.0,0.0,0.0
2020-07-02,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,195228.0,503.0,8994.0,9.0,2.0,0.0,0.0,0.0,0.0
2020-07-03,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,195674.0,446.0,9003.0,9.0,2.0,0.0,0.0,0.0,0.0
2020-07-04,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,196096.0,422.0,9010.0,7.0,2.0,0.0,0.0,0.0,0.0
2020-07-05,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,196335.0,239.0,9012.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-07-06,2.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,196554.0,219.0,9016.0,4.0,2.0,0.0,0.0,0.0,0.0
2020-07-07,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,196944.0,390.0,9024.0,8.0,2.0,0.0,0.0,0.0,0.0
2020-07-08,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,197341.0,397.0,9036.0,12.0,2.0,0.0,0.0,0.0,0.0
2020-07-09,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,197783.0,442.0,9048.0,12.0,2.0,0.0,0.0,0.0,0.0
2020-07-10,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,198178.0,395.0,9054.0,6.0,2.0,0.0,0.0,0.0,0.0
2020-07-11,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,198556.0,378.0,9060.0,6.0,2.0,0.0,0.0,0.0,0.0
2020-07-12,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,198804.0,248.0,9063.0,3.0,2.0,0.0,0.0,0.0,0.0
2020-07-13,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,198963.0,159.0,9064.0,1.0,2.0,0.0,0.0,0.0,0.0
2020-07-14,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,199375.0,412.0,9068.0,4.0,2.0,0.0,0.0,0.0,0.0
2020-07-15,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,199726.0,351.0,9071.0,3.0,2.0,0.0,0.0,0.0,0.0
