date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2020-02-04,0.06941180856886016,0.08305337165038239,0.0,17.0,2.0,1.0,1.0,0.05962207318210295,0.0,0.0,0.0,0.0
2020-02-05,0.07306344659701858,0.08933272785219447,0.0,21.0,4.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-06,0.07306344659701858,0.08933272785219447,0.0,24.0,3.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-07,0.07306344659701858,0.08933272785219447,0.0,25.0,1.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-08,0.07306344659701858,0.08933272785219447,0.0,26.0,1.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-09,0.07306344659701858,0.08933272785219447,0.0,29.0,3.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-10,0.07306344659701858,0.08933272785219447,0.0,38.0,9.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-11,0.07306344659701858,0.08933272785219447,0.0,49.0,11.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-12,0.07306344659701858,0.08933272785219447,0.0,50.0,1.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-13,0.07306344659701858,0.08933272785219447,0.0,53.0,3.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-14,0.07306344659701858,0.08933272785219447,0.0,56.0,3.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-15,0.07306344659701858,0.08933272785219447,0.0,56.0,0.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-16,0.07306344659701858,0.08933272785219447,0.0,57.0,1.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-17,0.07306344659701858,0.08933272785219447,0.0,60.0,3.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-18,0.07306344659701858,0.08933272785219447,0.0,62.0,2.0,1.0,0.0,0.06277038376700936,0.0,0.0,0.0,0.0
2020-02-19,0.076715084625177,0.08933272785219447,0.0,63.0,1.0,2.0,1.0,0.06590363066490662,0.0,0.0,0.0,0.0
2020-02-20,0.076715084625177,0.08933272785219447,0.0,68.0,5.0,2.0,0.0,0.06590363066490662,0.0,0.0,0.0,0.0
2020-02-21,0.076715084625177,0.08933272785219447,0.0,68.0,0.0,2.0,0.0,0.06590363066490662,0.0,0.0,0.0,0.0
2020-02-22,0.076715084625177,0.08933272785219447,0.0,69.0,1.0,2.0,0.0,0.06590363066490662,0.0,0.0,0.0,0.0
2020-02-23,0.076715084625177,0.08933272785219447,0.0,74.0,5.0,2.0,0.0,0.06590363066490662,0.0,0.0,0.0,0.0
2020-02-24,0.076715084625177,0.08933272785219447,0.0,79.0,5.0,2.0,0.0,0.06590363066490662,0.0,0.0,0.0,0.0
2020-02-25,0.076715084625177,0.08933272785219447,0.0,84.0,5.0,2.0,0.0,0.06590363066490662,0.0,0.0,0.0,0.0
2020-02-26,0.076715084625177,0.08933272785219447,0.13816925734024177,91.0,7.0,2.0,0.0,0.08473323942630852,0.0,0.0,0.0,0.0
2020-02-27,0.076715084625177,0.08933272785219447,0.13816925734024177,92.0,1.0,2.0,0.0,0.08473323942630852,0.0,0.0,0.0,0.0
2020-02-28,0.076715084625177,0.08933272785219447,0.13816925734024177,94.0,2.0,2.0,0.0,0.08473323942630852,0.0,0.0,0.0,0.0
2020-02-29,0.076715084625177,0.08933272785219447,0.13816925734024177,95.0,1.0,2.0,0.0,0.08473323942630852,0.0,0.0,0.0,0.0
