date,containment_and_health,stringency,economics_sup,total_cases,new_cases,total_deaths,new_deaths,gov_response,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
2021-09-23,0.11298482392383226,0.09505317580644658,0.06489292667099286,6810965.0,5835.0,114209.0,61.0,0.10708791906180923,94588790.0,50690940.0,43984555.0,979581.0
2021-09-24,0.11286745741698617,0.0948524534736784,0.06489292667099286,6816844.0,5879.0,114262.0,53.0,0.10698813531314934,94829060.0,50743218.0,44118290.0,1034250.0
2021-09-25,0.11276965199461444,0.0946740336223289,0.06489292667099286,6822060.0,5216.0,114262.0,0.0,0.10690830831422142,94996206.0,50778432.0,44234184.0,1050568.0
2021-09-26,0.1092682178737062,0.0946517311409102,0.06489292667099286,6826766.0,4706.0,114276.0,14.0,0.10377509860630044,95021829.0,50783978.0,44252059.0,1052844.0
2021-09-27,0.10918997353580881,0.09454021873381677,0.06489292667099286,6827408.0,642.0,114347.0,71.0,0.10371522835710449,95180034.0,50817935.0,44329268.0,1100145.0
2021-09-28,0.10913129028238576,0.09442870632672334,0.06489292667099286,6834025.0,6617.0,114394.0,47.0,0.10365535810790855,95346842.0,50854422.0,44404845.0,1155206.0
2021-09-29,0.10903348486001403,0.09427258895679252,0.06489292667099286,6838988.0,4963.0,114430.0,36.0,0.10357553110898063,95545485.0,50898804.0,44506005.0,1208682.0
2021-09-30,0.10897480160659098,0.09416107654969907,0.06489292667099286,6843836.0,4848.0,114491.0,61.0,0.10353561760951666,95711891.0,50935120.0,44579288.0,1265853.0
2021-10-01,0.1088965572686936,0.09400495917976825,0.06489292667099286,6848693.0,4857.0,114538.0,47.0,0.10345579061058874,95934410.0,50996815.0,44682555.0,1323821.0
2021-10-02,0.1088183129307962,0.09389344677267483,0.06489292667099286,6853641.0,4948.0,114568.0,30.0,0.10339592036139279,96073302.0,51036272.0,44761165.0,1344842.0
2021-10-03,0.10707737641257928,0.09387114429125615,0.06489292667099286,6857385.0,3744.0,114577.0,9.0,0.1018193371325663,96091623.0,51041555.0,44771752.0,1347378.0
2021-10-04,0.10701869315915623,0.09378193436558138,0.06489292667099286,6857921.0,536.0,114620.0,43.0,0.10177942363310234,96237990.0,51076697.0,44830614.0,1400100.0
2021-10-05,0.10697957099020752,0.09369272443990663,0.06489292667099286,6862305.0,4384.0,114660.0,40.0,0.10173951013363837,96397391.0,51110573.0,44895260.0,1461264.0
2021-10-06,0.10690132665231013,0.09355890955139452,0.06489292667099286,6865914.0,3609.0,114679.0,19.0,0.10167963988444244,96585249.0,51153258.0,44974802.0,1527141.0
2021-10-07,0.10684264339888708,0.09346969962571976,0.06489292667099286,6870807.0,4893.0,114712.0,33.0,0.10161976963524649,96743543.0,51183781.0,45037298.0,1592680.0
2021-10-08,0.1067643990609897,0.09333588473720764,0.06489292667099286,6874967.0,4160.0,114750.0,38.0,0.10155989938605056,96962756.0,51233228.0,45129538.0,1670562.0
2021-10-09,0.106725276892041,0.09324667481153288,0.06489292667099286,6879701.0,4734.0,114765.0,15.0,0.10150002913685462,97088933.0,51266882.0,45190671.0,1702145.0
2021-10-10,0.10670571580756665,0.09322437233011419,0.06489292667099286,6883692.0,3991.0,114773.0,8.0,0.10150002913685462,97104282.0,51271589.0,45198204.0,1705350.0
2021-10-11,0.10666659363861795,0.09315746488585815,0.06489292667099286,6884812.0,1120.0,114808.0,35.0,0.10146011563739066,97246073.0,51302282.0,45248390.0,1766511.0
2021-10-12,0.10662747146966925,0.09309055744160208,0.06489292667099286,6890619.0,5807.0,114860.0,52.0,0.10142020213792668,97402910.0,51333878.0,45303072.0,1837278.0
2021-10-13,0.10656878821624621,0.09297904503450863,0.06489292667099286,6890619.0,0.0,114860.0,0.0,0.10138028863846273,97580413.0,51373977.0,45366100.0,1911873.0
2021-10-14,0.10652966604729752,0.09288983510883388,0.06489292667099286,6899839.0,9220.0,114887.0,27.0,0.10134037513899877,97732504.0,51404288.0,45419296.0,1980768.0
2021-10-15,0.10647098279387447,0.09277832270174045,0.06489292667099286,6905628.0,5789.0,114921.0,34.0,0.10128050488980281,97946118.0,51449181.0,45494885.0,2074222.0
2021-10-16,0.10643186062492577,0.09273371773890306,0.06489292667099286,6910527.0,4899.0,114936.0,15.0,0.10124059139033886,98058276.0,51480480.0,45539168.0,2110964.0
2021-10-17,0.10643186062492577,0.09271141525748439,0.06489292667099286,6914305.0,3778.0,114941.0,5.0,0.10124059139033886,98070957.0,51484321.0,45544480.0,2114562.0
2021-10-18,0.10639273845597709,0.092666810294647,0.06489292667099286,6915362.0,1057.0,114987.0,46.0,0.10122063464060686,98209970.0,51513312.0,45587141.0,2182204.0
2021-10-19,0.10635361628702839,0.09257760036897225,0.06489292667099286,6920457.0,5095.0,115001.0,14.0,0.10118072114114292,98359264.0,51540464.0,45632942.0,2258759.0
2021-10-20,0.10629493303360535,0.09251069292471618,0.06489292667099286,6926248.0,5791.0,115024.0,23.0,0.10114080764167895,98544147.0,51575761.0,45685611.0,2355905.0
2021-10-21,0.10625581086465664,0.09244378548046014,0.06489292667099286,6932261.0,6013.0,115061.0,37.0,0.10110089414221497,98699550.0,51601890.0,45731033.0,2439999.0
2021-10-22,0.10621668869570797,0.0923322730733667,0.06489292667099286,6937872.0,5611.0,115084.0,23.0,0.10106098064275103,98905572.0,51640300.0,45793740.0,2545120.0
2021-10-23,0.10617756652675926,0.09228766811052933,0.06489292667099286,6944163.0,6291.0,115107.0,23.0,0.10102106714328705,99019308.0,51667305.0,45835059.0,2590648.0
2021-10-24,0.10617756652675926,0.09226536562911063,0.06489292667099286,6949168.0,5005.0,115111.0,4.0,0.10102106714328705,99030689.0,51670224.0,45839867.0,2594340.0
2021-10-25,0.10613844435781057,0.09222076066627326,0.06489292667099286,6950451.0,1283.0,115154.0,43.0,0.10100111039355508,99175450.0,51696231.0,45876354.0,2676821.0
2021-10-26,0.10611888327333621,0.09215385322201719,0.06489292667099286,6956491.0,6040.0,115182.0,28.0,0.10096119689409114,99321640.0,51719960.0,45911588.0,2764248.0
2021-10-27,0.10607976110438752,0.09210924825917981,0.06489292667099286,6963019.0,6528.0,115215.0,33.0,0.10094124014435914,99507352.0,51750039.0,45958146.0,2873519.0
2021-10-28,0.10604063893543882,0.09204234081492375,0.06489292667099286,6968918.0,5899.0,115243.0,28.0,0.10090132664489519,99654775.0,51773621.0,45993290.0,2962399.0
2021-10-29,0.10600151676649014,0.09197543337066769,0.06489292667099286,6975016.0,6098.0,115260.0,17.0,0.10086141314543122,99855356.0,51805192.0,46044984.0,3079938.0
2021-10-30,0.1059819556820158,0.09190852592641163,0.06489292667099286,6982376.0,7360.0,115282.0,22.0,0.10084145639569925,99959568.0,51825749.0,46078316.0,3130363.0
2021-10-31,0.10596239459754143,0.09190852592641163,0.06489292667099286,6988705.0,6329.0,115294.0,12.0,0.10084145639569925,99969384.0,51828237.0,46082106.0,3133958.0
2021-11-01,0.10596239459754143,0.09190852592641163,0.06489292667099286,6990332.0,1627.0,115296.0,2.0,0.10082149964596727,99985907.0,51836677.0,46087024.0,3137198.0
